hotel Names,Review
https://www.tripadvisor.in/Hotel_Review-g294201-d10356829-Reviews-Steigenberger_Hotel_El_Tahrir-Cairo_Cairo_Governorate.html,"The staff was very nice & friendly, the room was clean, the food is good, loved the place.  I checked in the smoking floor,  was great, i loved the place.  You can see the world cup, with good service.  The breakfast is perfect.  The bazaar is beautiful and cheap."
https://www.tripadvisor.in/Hotel_Review-g294201-d10356829-Reviews-Steigenberger_Hotel_El_Tahrir-Cairo_Cairo_Governorate.html,"The room was clean and properly maintained. The staff were pleasant and cordial.  The bar - yes, they sell alcohol - was welcoming.  The food at the morning breakfast buffet was ok but nothing special.  The breakfast dinning room was packed on the three mornings we were there because many tour operators use the hotel, and it was difficult for us to find a table, even at 6:15 am.  The neighborhood was acceptable.  Mike & Bev NYC"
https://www.tripadvisor.in/Hotel_Review-g294201-d10356829-Reviews-Steigenberger_Hotel_El_Tahrir-Cairo_Cairo_Governorate.html,"Ashraf was absolutely the best! He made our dining experience wonderful! He was very attentive to our needs, courteous, and polite ask for him when you are there he will make sure you are well taken care of"
https://www.tripadvisor.in/Hotel_Review-g294201-d10356829-Reviews-Steigenberger_Hotel_El_Tahrir-Cairo_Cairo_Governorate.html,First stay in this hotel we were in capital suite we stay four night it was great hotel the breakfast was amazing and housekeeping team and the receptioni was good and very smily and helpful I will recommend this for anyone
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"Kempinski has been my home for a year since I have moved to Cairo for work and I have nothing but great things to say about this exceptional place. What makes it exceptional is their staff, from the reception guys which I will not say all their names but Mohaz, Mohamed are amazing, to their butler service, to Hassan making you feel most welcome to this hotel, to the cleaners And the guys that take care of your comfort. The hotel is small compared to some of the other chains here I. The Nile but, is quiet, clean, well located, and is price friendly compared to the others. The staff at this hotel go out of their way to accommodate our every need ( change rooms, better towels, directions, etc etc) they are impeccable. The amenities at the hotel are simple but on point, the view at the pool amazing, the spa 5 stars, the gym small and practical. I could write forever since I have had the chance to test every aspect of the hotel by living here for a year. On the food side, breakfast is amazing, Mariam greats you and Omar , Hossam and Mina and all others I might not memorize every name make you feel special. Blue is a good tasty Italian place and Osmanly is the best Turkey food you can ask for. Chocolate bar and lounge always good music and amazing deserts ( try the orientam plate)  I have to say thank you for making me feel at home away from home.  Ivan…"
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"We were on a tour of Egypt and stayed at the Kempinski twice--once at the beginning and once at the end.  Both times, we were impressed with the service, the quality of food at breakfast and room service, and the freshly ironed bed linens.  Unfortunately at the end of our trip, we were quarantined for 5 days due to a positive test for Covid.  The staff provided us with everything from food to linens at our request in a timely and polite manner, which helped alleviate the boredom.  The concierge was outstanding.  She was able to find us a doctor to evaluate our ability to travel after 5 days, when no one else could--not our tour company or the American Embassy.  When we left, there were two pre-packaged breakfasts for us to take on our flight.    We definitely would recommend this hotel.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"A big thank you for Hady (your French is perfect) and Amir on the reception, guys you are amazing!!  So nice and friendly!! The services was perfect ! Thanks to all the personnel to make this séjour so nice and comfortable!! Very good Hotels that I recommend at 100%  Souad"
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"The staff are amazing and beyond. The food is great. The room is great with a view, clean and neat. would like to thank matiam from the blue restaurant and Abeer from the guest relations and all the staff."
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"Great stay!The room was huge with fantastic views. After each day out, having a drink by the pool a great. We loved the Turkish restaurant and the buffet breakfast was delicious. The service was great and Carlos at reception was super helpful "
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"Nice hotel with a great rooftop area to chill out. Very friendly staff especially Harem. Done if the areas of the hotel need a little maintenance. Loose tiles in the pool BBC area, tap handle in room kept falling off. I’m sure they will sort this."
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,The madiena suites are spacious and nice. Breakfast is good and the service is amazing from all staff! Special thanks to Abeer from Guest Relations for her kindness and great service. We would definitely repeat the stay.
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,Mohamed was very nice and made sure to answer our questions and assist. The hotel was very nice as well. The hotel was staff was nice. They have multiple restaurants to dine with. The rooftop pool was very nice also. 
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"Extremely clean environment with friendly staff everywhere.....and the food was always hot, served time and the outstanding friendliness of the initial great and check on and check out. I will surely come again and apply for a long time rela. "
https://www.tripadvisor.in/Hotel_Review-g294201-d1597516-Reviews-Kempinski_Nile_Hotel_Garden_City_Cairo-Cairo_Cairo_Governorate.html,"Hotel was great, a little tired round the edges but the staff were hugely attentive and professional. Thanks to Mina Girgis for all his help.  The breakfast spread is outstanding, boots were well and truly filled for the day. Location was good for us and despite taking life into our hands somewhat crossing roads, we could walk at night to various restaurants .  One thing, the breakfast manager asked if our servant was doing a good job. Might be worth the Kempinski addressing how they title their staff, having a ‘servant’ didn’t sit well with us. Our waiter was excellent and polite."
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,"I stayed at this hotel for 2 nights to attend a wedding.  The decor of the hotel is really nice; however, most importantly, the rooms were really dirty. We had a chalet by the pool. The floor of the chalet was dirty, as if you were walking outside. The toilet was terrible, filled with dust and mold.   Housekeeping service is terrible; they didn’t vacuum the floor; they just made the bed without changing the sheets; and they only provided new towels.   I don’t recommend this hotel, and I am not coming back."
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,"I have no idea how this hotel got the 5 start designation……not sure where to start but I will do my best to describe the experience as clear as possible. First of all, this hotel is one of the biggest wedding destination in Cairo which is perfectly alright except that weddings last till 4:30-5am and the music is so loud which means you will only be able to go to sleep then and not before.  Im by no means a litte sleeper. Second, the entire hotel smells like cigarette smoke including my room.  It is an awful smell for a non smoking person. Third, the room feels like it is dirty with carpet stain all over. Fourth, I had no hot water in my First day and when the plumber showed up, he ended up complaining about the unique system in this hotel which is every room has its own water heater…..I had to take a cold shower that day. Fifth, upon check out I called the front office to send over a bell man to help with luggage, that took 45 minutes (literally) I ended up brining down my own luggage so I do not miss my hired ride to the airport. I wish I read a review like this one before I made my plans but oh well, travel and learn….…"
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,Excellent place ! The room was clean and quiet. Excelent service . Great choices of restaurants . Food selection was great . All the staff was very helpful specially Thanks for all the help to Asem Husainy for his hospitality.
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,Had a pleasnt stay staff were friendly olce was clean cafe was nice  Place had a really nice view  Garden looks nice and amazing  Yousif ibrahim was helpful and nice  He was helpfull and understanding  Umbiya sameer as well was friendly  Place is nice
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,"This place is beautiful and the staff is wonderful 10 out of would recommend.  Asem and mosalah were great! The building is one you can't stop admiring, from the plants the building and lighting. Nicest place I have ever stayed."
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,wonderful reception people was very good restaurants are wondeful and lasobthe rooms (in particular the renowned rooms) I will return for sure very good ratio Money/Quality the garden outside is very well kept and pleasant for a walk.. Gymn is well equipped 
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,"The hotel is actually quite lavish from the inside and has a lovely large garden, so ideal for an evening walk in winter. Lovely cafe, small cinema and nice restaurants. The rooms are ok, very standard. Amenities in the room are worn out. The SPA is below average and not enticing at all. The gym is working out and some treadmills don’t work. On check out they tried to pull a fast one, telling me that I consumed something from the mini bar and I know I didn’t. They even wanted to show me the wrapper from the garbage. A failed stunt to get money. So watch out."
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,The staff veryyy helpfull...very kind...They updgrade our room to the biggest room in the hotel... it was great...the breakfast very nicee...the hotel very unique architecture...clean and complete facility... the staff mahmood and the team amazing very helpfull......very recommend hotel....love it
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,everything is clean and the staff are accomodating. untill next time 😊 surely we gonna have visit and check in again..  thank you Mr. Mohamad Hassan for wonderfully accomodating us and Ms. Omnia as well
https://www.tripadvisor.in/Hotel_Review-g294201-d2389917-Reviews-Al_Masa_Hotel_Nasr_City-Cairo_Cairo_Governorate.html,"Everything is perfect! The whole place full of activities ( cenima , restaurants, etc) you can spend all your time there,, the service is great the staff are kind and welcoming! The prices is very good too! ,, definitely will come again!  Specially from front office ms omniya samer and mr mohamed hassan"
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"What a experience! Amazing food, quality beyond belief.. Tarek our waiter was amazing and the service that was provided; 10/10. Steaks are premium and not to forget about the scenery, it is amazing. All the other waiters were welcoming and held an amazing conversation of the country."
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"To start, we scheduled an airport greet and transfer through the hotel.  This was the best thing we ever did.  Ahmed was so professional and helped us speed through the process,  He loaded the private transport car and our driver explained all of the sites to us along the way to the Hotel.  We were greeted immediately upon arrival and check in was a breeze and super fast.  Our room was upgraded for our joint Birthdays and Anniversary and we had rose petals around the room and a big heart on the bed with rose petals.  The most delicious sweets along with a strawberry shortcake was waiting for us in the room.  The hotel is so beautiful and our room has a view of the city and the Nile river.    We could not be more pleased.  What a great experience overall!"
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,When you are in Cairo you must come here for an awesome start to the day with a sumptuous spread of breakfast. What made it worth memorable is the excellent service to go with the lovely spread of delicious food. Really loved the service of Asmaa being such a nice hostess and The rest of the team they made our morning extra special
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,I stayed for 2 months and as long as you can afford it I 100% recommend it. The location is perfect. The staff is the best. When you go for breakfast look for Mr Tarek tell him Andre sent you. He will take good care of you. 
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"We had a confirmed booking but the hotel told us that they had no vacancy when we arrived. The receptionist offered to book another hotel for us of similar quality and price. The second hotel wanted to charge us the same rate as our original choice. Fortunately we checked online and found that the room should only cost half what they quoted. Always check the rate on an independent website  if one hotel refers you to another, while promising similar quality and cost. it could be a scam."
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"The bests restaurants are here in special the smoke house, the best meat, excellent Service, so kind and nice, very friendly. 100% recommend. If you want to eat the best burgues and bbq this is the place. "
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"JW's Steakhouse was the best dinner. The food was amazing and the staff are the best. Emad and Farouk were friendly, funny and knowledgeable. Come dine here when you are in Cairo. You will not be disappointed. "
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"Here at Restaurante Tuscany and enjoying the hospitality (and sampling the great wines) with Tarek!  Great day in the city and a good atmosphere here.   The breads were incredible, the mushroom soup spot on in richness and taste. The sea bream was cooked perfectly and was seasoned nicely by the garnish.  Recommended "
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,"The Cairo Marriott Hotel is a large hotel with lots of dining options. The rooms are mainly in two large towers, they are a little tired but functional. All they staff we dealt with were excellent. Great choice of outside dining in the evening. Breakfast was a buffet but had a good choice. Overall a great stay, would recommend."
https://www.tripadvisor.in/Hotel_Review-g294201-d299719-Reviews-Cairo_Marriott_Hotel_Omar_Khayyam_Casino-Cairo_Cairo_Governorate.html,Amazing bbq and attentive service...would definitely visit again. I had the beef short ribs and the meat just fell off the bone. The Hasselbeck potato was okay but might needed to be cooked a bit longer.
https://www.tripadvisor.in/Hotel_Review-g294201-d302323-Reviews-Sonesta_Hotel_Tower_Casino_Cairo-Cairo_Cairo_Governorate.html,"Reception and Senior staff  Our group of eleven arrived at the hotel after a late evening flight from Aswan for our three day-stay in Cairo.    The hotel was pre-booked by the Tour Company, but the reception staff were not ready to receive us, and we had to wait for over forty minutes until the rooms were allocated. Then we found that the rooms were not allocated as specifically requested. For example,  two single female guests were given a room with a double bed and a couple were given a room with twin beds! This gave the impression that the Reception staff either did not read the information supplied in advance or if they read them, they did not pay due attention to them.   The Reception staff did not appear to have much hospitality experience. The senior staff were rude, unhelpful, and unfriendly both on the telephone and during face-to-face meetings.    Portage The bell boys or porters were not very helpful, and the guests had to carry their own luggage to the rooms. This was significant given that the group members were senior citizens. This was the first time we had experienced poor service in a “5-star” hotel.   Room Service Room service was prompt, house-keeping staff were very helpful and friendly.    Wi-fi Wi-fi connections and signal were excellent in the rooms and elsewhere in the hotel.   Rooms and bathrooms Rooms were spacious and quiet. However, they were outdated with many defects and shortcomings.   Some of the bathrooms did not have hand towels; some had no bath towels. Although there were tea/coffee making facilities, often there were no cups, teaspoons, tea, or coffee. The air conditioning was switched off and had a very unpleasant smell. In one bathroom, the electric wire in the hairdryer was wrapped in sticking plaster! Bathrooms had mould around the walls and round the bath. The tiles were broken or cracked. A common complaint by all the group members was that the bath handles were coming apart,  and dangerous to hold on to getting in and out of the bath. Door handles were loose and could not be closed securely. Some lights bulbs were not working, and some could not be switched off. These had to be turned off at the socket. Some rooms had not been serviced at all. This gave the impression that the supervisors and the managers had not inspected the rooms.    Restaurant and Meals  The Restaurant area was very small for a hotel with several hundred rooms. There was hardly any room to walk between tables once the diners were seated. Breakfast and dinner menus were basic and not much variety. If you went for a late sitting, food ran short. The Senior Restaurant Manager on duty for one evening was extremely rude and shouted at a guest. We had to report this incident to the Director of the Tour Company to resolve the issues. The restaurant waiters worked very hard but due to a shortage of staff, the service was below expectations.   Cleanliness There were bags of leftover food outside the room in the corridor.   Reporting At the end of our stay, we complained to the Assistant Guest Relations Managers Nermine Wagih and Madonna and provided them with a video and pictures of the state of one of the bathrooms. It was interesting that none of the mangers chose to speak to us and apologised for the poor conditions and service.   Conclusions Based on the above findings, we rate this hotel as 2-star, not 5-star. The contrast was obvious when we compared our experience at other 5-star hotels we stayed in Egypt. The advertised rating of this hotel is very misleading. It is damaging to the Egyptian hospitality industry too.   We have reported the above facts to the Director of the Tour Company we used.   We have made the above observations in good faith with a view to galvanising the hotel management to remedy the shortcomings listed above so that their claim to be a 5-star hotel is well deserved.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d302323-Reviews-Sonesta_Hotel_Tower_Casino_Cairo-Cairo_Cairo_Governorate.html,Mr Ahmed and mr Ahmed were very helpful we had an issue and mr Ahmed was quick to resolve the problem the room was great it was the dulex sweat was very big with 2 bathrooms service was great I really appreciate how they handled things  خدمه العملاء اكثر من رائعه استاذ احمد كان جدا ممتاز الغرفه كانت رائعه و كبيره جناح ديلوكس  مستوى رائع لخدمه العميل  Keep up
https://www.tripadvisor.in/Hotel_Review-g294201-d302323-Reviews-Sonesta_Hotel_Tower_Casino_Cairo-Cairo_Cairo_Governorate.html,"This is our 4th time staying at the Sonesta and here are our observations from this visit.   Front desk assistant manager, Ahmed Sobhy, was super helpful again as he always goes above and beyond to make sure we are enjoying our stay.  The hotel itself is in a good location, rooms are fairly sound proofed and clean. Housekeeping (Mohsen) was super attentive (as always) and quickly replenish whatever they notice you consume the most.  We were always used to staying at Sonesta whenever we travel to Egypt. And I must admit that this time the restaurant didn’t feel the same without Rosaline (Rose) around. She was always the first to greet us by name and make sure we are enjoying our breakfast to the most. Hopefully, she will be back in the restaurant managing things again soon.   Another drawback is the fact that they allow guests to smoke in non-smoking rooms. So expect to always smell cigarettes during your stay. This will probably never change as this was our 4th time to stay in this hotel, and they don’t seem to have leveled up to the non smoking policies adopted outside Egypt.…"
https://www.tripadvisor.in/Hotel_Review-g294201-d302323-Reviews-Sonesta_Hotel_Tower_Casino_Cairo-Cairo_Cairo_Governorate.html,"My name is tharwat I am happy to stay with you all this time it will be a part of my life really  It was great great great time in this hotel let me share with you my stay  When I arrived I found a great place looks like something shining all things desk, floors, walls all things may be some body always cleaning this points  After my checked in I went to my room I think it should be 833 I was a greatest room I stayed before not because the hotel is the better one but whose working about it was amazing  when I entered my room I found everything was stable and organised even some lights it turn on making something special and amazing to show the room I feel happy for this in this time I makes sure that I will not find any comments  Frankly I search about comments but for real I am not found  And I forget to say it was smelly  It has a good smell  Carpet taken some articles I feel comfort from the beginning time  It is good to feel this great work from a good man I feel it  Really thank you for this stay  Happy to see you  Am I will return back to you with my family and friends  I promise I will do  Thanks and good luck…"
